"","gene_name","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2902","Ptdss1","ENSMUSG00000021518",442.137954601649,-0.171535783094553,0.293398543631811,-0.584651106209361,0.558782336423117,0.999967202106179
"2903","Mterf3","ENSMUSG00000021519",363.861372268907,0.0733352462751945,0.231287543508577,0.317073912251029,0.75118751934989,0.999967202106179
"2904","Uqcrb","ENSMUSG00000021520",601.803721105683,-0.0576754561337804,0.261085638301181,-0.220906276228214,0.825165410418825,0.999967202106179
"2905","Fastkd3","ENSMUSG00000021532",160.220678452835,-0.0716424959807482,0.358024737148389,-0.200104876974059,0.841398559233224,0.999967202106179
"2906","1700001L19Rik","ENSMUSG00000021534",807.240285706901,-0.198665411230853,0.222382846363795,-0.89334863043284,0.371670502937935,0.999967202106179
"2907","Adcy2","ENSMUSG00000021536",53.9213346208881,-0.912110359496453,0.451561945931561,-2.01990085239533,0.0433936728640013,0.639444241550942
"2908","Cetn3","ENSMUSG00000021537",517.171197810362,-0.0808092453806349,0.244836399005223,-0.330054051231619,0.741359121299205,0.999967202106179
"2909","Smad5","ENSMUSG00000021540",318.574537744542,0.332303492524431,0.263193023143315,1.26258473175212,0.206738457824337,0.999967202106179
"2910","Hnrnpk","ENSMUSG00000021546",6027.59163469087,0.0514050895677914,0.252633905055694,0.203476606025858,0.838762528894866,0.999967202106179
"2911","Ccnh","ENSMUSG00000021548",639.663506851969,-0.0332187689826266,0.227706532263499,-0.145884128366534,0.88401286126507,0.999967202106179
"2912","Rasa1","ENSMUSG00000021549",1224.57707854508,0.0549306264066675,0.278683357318963,0.197107667049516,0.843743283690929,0.999967202106179
"2913","2210016F16Rik","ENSMUSG00000021550",367.979230868415,0.130196089620788,0.298633163990117,0.435973312143913,0.662856092785015,0.999967202106179
"2914","Gkap1","ENSMUSG00000021552",676.578706019485,0.222877719349474,0.345460040044265,0.645162083929929,0.518822154435036,0.999967202106179
"2915","Slc28a3","ENSMUSG00000021553",50.7900916898386,0.794361680067,0.371049688759462,2.14084987572097,0.0322861463745671,0.518717042135083
"2916","Naa35","ENSMUSG00000021555",994.813667349473,-0.0832427247989486,0.2341697758549,-0.355480225810733,0.722229856357424,0.999967202106179
"2917","Golm1","ENSMUSG00000021556",562.864939378323,0.110098659317119,0.199984728042793,0.550535335346005,0.581952247709557,0.999967202106179
"2918","Agtpbp1","ENSMUSG00000021557",9735.72960308444,-0.149852433662293,0.171306824174462,-0.874760444509092,0.381704263902938,0.999967202106179
"2919","Dapk1","ENSMUSG00000021559",2402.69886562626,-0.0500964476774153,0.206277339634358,-0.24285967506763,0.808114105069088,0.999967202106179
"2920","Nkd2","ENSMUSG00000021567",224.750874247635,-0.192196348148797,0.371459835540343,-0.517408154960332,0.604871268145851,0.999967202106179
"2921","Trip13","ENSMUSG00000021569",25.9827707228003,0.355041521710801,0.526328028060331,0.67456320542007,0.499953316457866,0.999967202106179
"2922","Cep72","ENSMUSG00000021572",226.035046565718,0.0959232676868993,0.473367644756116,0.202640101725415,0.839416343565637,0.999967202106179
"2923","Tppp","ENSMUSG00000021573",1629.43410600099,-0.251386464237411,0.27308103721942,-0.920556281743658,0.357282136019029,0.999967202106179
"2924","Ahrr","ENSMUSG00000021575",10.1347727346583,0.695379907299969,1.02878606473541,0.675922751227013,0.499089691996572,0.999967202106179
"2925","Pdcd6","ENSMUSG00000021576",681.588388566916,-0.0785255124631019,0.199770208577036,-0.393079193451514,0.694260991011979,0.999967202106179
"2926","Sdha","ENSMUSG00000021577",2570.28674541508,0.0040181909354535,0.332068464764087,0.0121004893924756,0.990345441942525,0.999967202106179
"2927","Ccdc127","ENSMUSG00000021578",1529.42436706376,0.0412613182990158,0.200668858483072,0.205618941628137,0.837088580398051,0.999967202106179
"2928","Erap1","ENSMUSG00000021583",549.94774490694,0.180683060277125,0.325101451383446,0.555774388297071,0.578365096148509,0.999967202106179
"2929","Cast","ENSMUSG00000021585",102.653321478696,0.349649981772803,0.31859217279621,1.09748453235371,0.272429638664238,0.999967202106179
"2930","Pcsk1","ENSMUSG00000021587",357.80291799825,0.382081599126303,0.232718822118358,1.64181648758939,0.100628041092213,0.999967202106179
"2931","Rhobtb3","ENSMUSG00000021589",218.133230968753,0.194133402732622,0.3569946588539,0.543799179953757,0.58657967320256,0.999967202106179
"2932","Spata9","ENSMUSG00000021590",24.0164031125203,0.00349403725154278,0.5039607225432,0.00693315390515035,0.994468187859211,0.999967202106179
"2933","Glrx","ENSMUSG00000021591",19.459651651444,0.164368262758326,0.669417967108076,0.245539066524321,0.806039063057441,0.999967202106179
"2934","Arsk","ENSMUSG00000021592",140.798671135605,-0.0300629070564745,0.429179021349205,-0.070047475671029,0.944155872289496,0.999967202106179
"2935","Srd5a1","ENSMUSG00000021594",576.642289216038,-0.0517969659676916,0.361784794966217,-0.143170654732818,0.886155405164912,0.999967202106179
"2936","Nsun2","ENSMUSG00000021595",468.780273364901,-0.19827473189507,0.195832768208972,-1.0124696377855,0.311313556791007,0.999967202106179
"2937","Mctp1","ENSMUSG00000021596",29.4008329196473,0.374860320835281,0.733142542518445,0.511306190945604,0.609136670626218,0.999967202106179
"2938","Slf1","ENSMUSG00000021597",792.469396577944,-0.159905646773081,0.254312739033494,-0.628775606683318,0.529495971935207,0.999967202106179
"2939","Ndufs6","ENSMUSG00000021606",908.02282893924,-0.111083744146124,0.33016885389843,-0.336445254706843,0.736535128065818,0.999967202106179
"2940","Mrpl36","ENSMUSG00000021607",216.069305135709,-0.222939551180192,0.506388272481561,-0.440254175097055,0.659753026279133,0.999967202106179
"2941","Lpcat1","ENSMUSG00000021608",1172.35331596894,-0.679196496777571,0.309751335751384,-2.19271531188074,0.0283278968456948,0.475094993374871
"2942","Slc6a3","ENSMUSG00000021609",1.25583037550743,0.515487234005756,2.29344780442345,0.224765191085456,0.822161946703352,NA
"2943","Clptm1l","ENSMUSG00000021610",667.121815219154,-0.107001953444647,0.397593761492927,-0.269123823882108,0.787834397729389,0.999967202106179
"2944","Tert","ENSMUSG00000021611",202.277710011996,-0.123340238847002,0.232547914972462,-0.530386345805802,0.595844090978941,0.999967202106179
"2945","Slc6a18","ENSMUSG00000021612",1.42002775395974,-2.85152521235989,2.11702626257035,-1.34694843553701,0.177996840467594,NA
"2946","Hapln1","ENSMUSG00000021613",1.49358571052575,1.18527329659754,1.83921038825276,0.644446825750882,0.519285728334181,NA
"2947","Vcan","ENSMUSG00000021614",110.997896560985,-0.445259377856173,0.378819897528918,-1.17538540282769,0.239840560765617,0.999967202106179
"2948","Xrcc4","ENSMUSG00000021615",192.276883666764,0.082706947051935,0.246392207110876,0.335671927378438,0.737118277427138,0.999967202106179
"2949","Atg10","ENSMUSG00000021619",399.846396536675,-0.146408428507033,0.295811165082203,-0.494938818372011,0.620643308317158,0.999967202106179
"2950","Acot12","ENSMUSG00000021620",20.0949746601408,1.93455284361927,0.989603906894022,1.95487591564899,0.050597717907439,0.704735967143701
"2951","Zcchc9","ENSMUSG00000021621",317.637027340502,0.104785303628011,0.263124511186507,0.398234672837976,0.690457209842888,0.999967202106179
"2952","Ckmt2","ENSMUSG00000021622",14.1882019602363,0.543180619537408,0.968489927628883,0.560853142651939,0.574897655338751,0.999967202106179
"2953","Cd180","ENSMUSG00000021624",10.6665045807107,0.362744925470713,0.89024762811204,0.407465197340644,0.683666350381743,0.999967202106179
"2954","Slc30a5","ENSMUSG00000021629",933.159064840115,0.0929109045780548,0.237849952973831,0.39062822345093,0.696072060658907,0.999967202106179
"2955","Mrps36-ps1","ENSMUSG00000021631",4.30567780169764,-1.61685965730374,1.22484523954118,-1.3200522034191,0.186817589218746,0.999967202106179
"2956","Rad17","ENSMUSG00000021635",802.939233971098,-0.0731784916343197,0.245723915524821,-0.297807771286828,0.765849882912138,0.999967202106179
"2957","Marveld2","ENSMUSG00000021636",419.878970713859,-0.028562410053457,0.22991809942968,-0.124228628038885,0.901134255907035,0.999967202106179
"2958","Ocln","ENSMUSG00000021638",273.942943010499,-0.0832810042086966,0.318507280502968,-0.261472843186455,0.793727889263521,0.999967202106179
"2959","Gtf2h2","ENSMUSG00000021639",199.499391127687,-0.0319197288469051,0.270121628518537,-0.11816798611043,0.905934555579859,0.999967202106179
"2960","Naip1","ENSMUSG00000021640",2.19951565660414,3.62269324759951,1.88057815978495,1.92637207273202,0.0540579319627743,NA
"2961","Serf1","ENSMUSG00000021643",74.3191494425223,-0.186147619258,0.46465259876359,-0.400616761325185,0.688702303279199,0.999967202106179
"2962","Smn1","ENSMUSG00000021645",499.040952545918,0.0410747981070192,0.38868594415628,0.105676057301687,0.915839377466209,0.999967202106179
"2963","Mccc2","ENSMUSG00000021646",185.421707633114,0.200825604710466,0.290758148978088,0.690696392917265,0.489756356625864,0.999967202106179
"2964","Cartpt","ENSMUSG00000021647",4455.59564015028,1.53244212768903,0.509403487983953,3.0083070961173,0.00262707523542035,0.073059918123752
"2965","Ptcd2","ENSMUSG00000021650",302.381691146688,0.170056433774769,0.302873337619695,0.561477068636202,0.574472358552961,0.999967202106179
"2966","Btf3","ENSMUSG00000021660",647.5349840131,-0.0301360609988448,0.192466929429403,-0.156577865549098,0.875577548081594,0.999967202106179
"2967","Ankra2","ENSMUSG00000021661",520.582229270026,-0.0307721486318921,0.195812961801907,-0.157150723571724,0.875126062545296,0.999967202106179
"2968","Arhgef28","ENSMUSG00000021662",7447.78863830665,0.165755251041269,0.176783075273607,0.937619456979854,0.34844000865512,0.999967202106179
"2969","Hexb","ENSMUSG00000021665",106.838378017669,-0.603548493320924,0.374471402925348,-1.61173453728653,0.107019718703302,0.999967202106179
"2970","Gfm2","ENSMUSG00000021666",713.138185758168,0.0314338628272714,0.262387657961537,0.119799319341001,0.904642121147767,0.999967202106179
"2971","Polk","ENSMUSG00000021668",959.479455440681,0.0302670743259857,0.194040343650383,0.155983409205459,0.876046098678668,0.999967202106179
"2972","Col4a3bp","ENSMUSG00000021669",745.703637355782,-0.0734559052875105,0.30512883853817,-0.240737341116059,0.809758695894719,0.999967202106179
"2973","Hmgcr","ENSMUSG00000021670",1723.7100036639,0.00134120352115183,0.241893218039459,0.00554460985728439,0.995576064066497,0.999967202106179
"2974","Poc5","ENSMUSG00000021671",1114.88994957658,0.129525808125873,0.243001726684666,0.533024229469585,0.594016808030177,0.999967202106179
"2975","F2rl2","ENSMUSG00000021675",23.245363175694,-0.546110987307428,0.772790209559104,-0.706674308955077,0.479768898542483,0.999967202106179
"2976","Iqgap2","ENSMUSG00000021676",1184.50963220117,-0.0439371683246011,0.219384358267145,-0.200274844896183,0.841265634854985,0.999967202106179
"2977","F2rl1","ENSMUSG00000021678",298.1909724979,0.371440168954775,0.411552457323251,0.9025342027372,0.366773160992217,0.999967202106179
"2978","S100z","ENSMUSG00000021679",406.4077866793,0.799568141360226,0.365060508538173,2.19023455744904,0.0285072302069182,0.477467712310295
"2979","Crhbp","ENSMUSG00000021680",13.2476951616832,0.356645003780726,0.614748535086371,0.580147789584596,0.561814958701177,0.999967202106179
"2980","Aggf1","ENSMUSG00000021681",710.390219291538,-0.0603494854845067,0.256846541985941,-0.2349632002747,0.814237295611709,0.999967202106179
"2981","Pde8b","ENSMUSG00000021684",82.8901404692861,-1.25404354586049,0.39267023374238,-3.1936302731906,0.00140495930018378,0.0435250427873983
"2982","Ap3b1","ENSMUSG00000021686",1497.22319577679,-0.0403035819878025,0.194932412850118,-0.206756697865283,0.836199875461004,0.999967202106179
"2983","Scamp1","ENSMUSG00000021687",1551.28309110539,-0.187070410292165,0.211502395371138,-0.884483648347811,0.376435185553706,0.999967202106179
"2984","Jmy","ENSMUSG00000021690",2596.02622093033,0.224618161243931,0.24500958922099,0.91677293920661,0.359261635665502,0.999967202106179
"2985","Dimt1","ENSMUSG00000021692",283.411358163699,-0.135815019162567,0.243038959847754,-0.558819949063496,0.576284606325641,0.999967202106179
"2986","Kif2a","ENSMUSG00000021693",3003.88279242061,0.0248112126995265,0.208194866170071,0.119173028403393,0.905138274560153,0.999967202106179
"2987","Ercc8","ENSMUSG00000021694",180.359243928171,-0.240789307516632,0.302007773253125,-0.79729506602738,0.42527968518313,0.999967202106179
"2988","Elovl7","ENSMUSG00000021696",108.909484408887,-1.47403979414126,0.357843241726769,-4.11923329061155,3.80135135667398e-05,0.00172455551476159
"2989","Depdc1b","ENSMUSG00000021697",6.10389566812279,0.530039539935834,0.895219928127624,0.592077458602185,0.553798720637049,0.999967202106179
"2990","Pde4d","ENSMUSG00000021699",710.291680498079,-0.225355914166465,0.347073003017766,-0.649304072074225,0.516141854232832,0.999967202106179
"2991","Rab3c","ENSMUSG00000021700",294.068462950703,0.127964975953982,0.275976995234763,0.463679865218936,0.642877124939454,0.999967202106179
"2992","Plk2","ENSMUSG00000021701",104.183103169238,0.483348246902357,0.431165442533686,1.12102733480222,0.262276227228275,0.999967202106179
"2993","Serinc5","ENSMUSG00000021703",95.02506166081,0.545696239747542,0.830905303502025,0.656749015137575,0.511342312179097,0.999967202106179
"2994","Mtx3","ENSMUSG00000021704",392.533923259128,-0.309072932065678,0.296507785621899,-1.04237712145543,0.297236869335705,0.999967202106179
"2995","Zfyve16","ENSMUSG00000021706",280.921673179218,-0.0454755168230075,0.387080013601864,-0.117483505283179,0.906476914398499,0.999967202106179
"2996","Dhfr","ENSMUSG00000021707",98.7471656791488,0.291111317009789,0.292466015105958,0.995368015337856,0.319557308763762,0.999967202106179
"2997","Rasgrf2","ENSMUSG00000021708",10.9495809935562,-0.527735759132113,1.1466419405774,-0.460244598123079,0.645340662595936,0.999967202106179
"2998","Erbin","ENSMUSG00000021709",5904.92718608028,-0.322461223342537,0.230610863007145,-1.3982915598063,0.162025531374701,0.999967202106179
"2999","Nln","ENSMUSG00000021710",1828.3525669757,-0.431465646276748,0.231697288293309,-1.86219549419391,0.0625755393290314,0.798942879492745
"3000","Trappc13","ENSMUSG00000021711",1060.51684299399,-0.092840954999956,0.187687616420666,-0.494656796066238,0.620842403372583,0.999967202106179
"3001","Trim23","ENSMUSG00000021712",473.31583812896,0.0200952741160769,0.238613487471899,0.0842168409212134,0.932884028636131,0.999967202106179
"3002","Ppwd1","ENSMUSG00000021713",279.850700383599,0.123456535826367,0.275441867170773,0.44821267403704,0.653999716701002,0.999967202106179
"3003","Cenpk","ENSMUSG00000021714",22.2219806634953,0.236855487501991,0.540228665570365,0.438435615503525,0.661070533290653,0.999967202106179
"3004","Cwc27","ENSMUSG00000021715",204.6748479726,0.214637511684877,0.46333474737814,0.463245014321591,0.64318875386296,0.999967202106179
"3005","Srek1ip1","ENSMUSG00000021716",143.894481436774,-0.0294989338305995,0.365714996387231,-0.0806609904488713,0.935711560799272,0.999967202106179
"3006","4933425L06Rik","ENSMUSG00000021718",1.68571650306015,3.21718511057218,2.05969074676742,1.56197483317405,0.118293917725234,NA
"3007","Rgs7bp","ENSMUSG00000021719",1331.39678606442,0.0969502442018905,0.324886233824654,0.298412903066296,0.765388042225035,0.999967202106179
"3008","Rnf180","ENSMUSG00000021720",132.732284739087,-0.180273647322873,0.34088698203282,-0.528836995322739,0.596918531536465,0.999967202106179
"3009","Parp8","ENSMUSG00000021725",473.820486245822,-0.165512920151334,0.23937617012513,-0.69143440662792,0.489292588200364,0.999967202106179
"3010","Emb","ENSMUSG00000021728",1479.28054673855,-0.0679794248076803,0.205436469333146,-0.330902419752169,0.74071819414525,0.999967202106179
"3011","Hcn1","ENSMUSG00000021730",3432.2249107896,0.0347465389010133,0.193779204648378,0.179309946926775,0.857694336913462,0.999967202106179
"3012","Mrps30","ENSMUSG00000021731",184.620882426017,-0.223278237109376,0.299923747234322,-0.744450011605567,0.456604272520064,0.999967202106179
"3013","Fgf10","ENSMUSG00000021732",2.02629472003963,-0.703692118680863,1.66139065250836,-0.423556083945959,0.671889588733738,NA
"3014","Slc4a7","ENSMUSG00000021733",719.737553185086,0.196368286053954,0.221679535357042,0.885820541520351,0.375714238868671,0.999967202106179
"3015","Psmd6","ENSMUSG00000021737",563.32604636907,-0.167734497304155,0.238306180268422,-0.70386129774403,0.48151915558636,0.999967202106179
"3016","Atxn7","ENSMUSG00000021738",1255.80981032091,0.0854486815032305,0.264560911786594,0.322983017128989,0.746708103741251,0.999967202106179
"3017","Fezf2","ENSMUSG00000021743",24.8922768637544,0.254217832940846,0.854360757765347,0.297553264976466,0.766044148732702,0.999967202106179
"3018","Ptprg","ENSMUSG00000021745",7689.99821466504,0.0166096957208248,0.184530590915345,0.0900105269182421,0.928278849516314,0.999967202106179
"3019","4930452B06Rik","ENSMUSG00000021747",1216.4199247279,0.117362004217661,0.267195554422652,0.439236365557251,0.66049027753285,0.999967202106179
"3020","Pdhb","ENSMUSG00000021748",2325.02872443285,0.110015251681725,0.225381184223868,0.488129708167865,0.625457969461284,0.999967202106179
"3021","Oit1","ENSMUSG00000021749",12.4878993358033,0.623476903269197,0.790206780057499,0.789004750407013,0.43010923007313,0.999967202106179
"3022","Fam107a","ENSMUSG00000021750",161.127520461448,0.303071347664646,0.637557478777354,0.475363175483168,0.634528136930996,0.999967202106179
"3023","Acox2","ENSMUSG00000021751",3.37526265998211,-0.0792197132895691,1.23236637538777,-0.064282598804793,0.948745208937018,0.999967202106179
"3024","Kctd6","ENSMUSG00000021752",155.479107835774,-0.0432917617851652,0.267920116672838,-0.161584588431743,0.871632994462835,0.999967202106179
"3025","Map3k1","ENSMUSG00000021754",104.554579513458,0.0842133372137935,0.523714616975761,0.16080005118072,0.872250884924478,0.999967202106179
"3026","Il6st","ENSMUSG00000021756",5104.20507892591,0.219806657747701,0.278340820691146,0.789703275293581,0.429701078108437,0.999967202106179
"3027","Ddx4","ENSMUSG00000021758",3.14020926507765,1.49050570439292,1.4696882007748,1.01416457151057,0.310504230799455,0.999967202106179
"3028","Plpp1","ENSMUSG00000021759",278.700793714778,-0.250068147599832,0.292567628312645,-0.85473621617701,0.392697196258221,0.999967202106179
"3029","Gpx8","ENSMUSG00000021760",32.2311029563038,-0.408309885337437,1.05089305152021,-0.388536097699744,0.697619346023272,0.999967202106179
"3030","BC067074","ENSMUSG00000021763",33.1929009196546,-0.409393660751493,0.636410731348206,-0.643285288235495,0.520039000583657,0.999967202106179
"3031","Ndufs4","ENSMUSG00000021764",1260.97132081428,-0.101344040718333,0.346337442947365,-0.292616472120038,0.769815321686807,0.999967202106179
"3032","Fst","ENSMUSG00000021765",11.0647729322114,0.439821579190328,0.991298310283664,0.443682365467234,0.657272246816017,0.999967202106179
"3033","Kat6b","ENSMUSG00000021767",2149.43637314543,-0.298053554930768,0.230494623730727,-1.29310415187369,0.195975039365331,0.999967202106179
"3034","Dusp13","ENSMUSG00000021768",13.1219254916423,-0.305580244023454,0.859607743084196,-0.355488007736016,0.72222402745953,0.999967202106179
"3035","Samd8","ENSMUSG00000021770",710.279850154876,-0.203903774661216,0.221693451979432,-0.919755513032171,0.357700535788251,0.999967202106179
"3036","Vdac2","ENSMUSG00000021771",2133.96173526068,0.0697078753089492,0.292071896437668,0.238666835663273,0.811363934952205,0.999967202106179
"3037","Nkiras1","ENSMUSG00000021772",393.264693592504,0.101429391127832,0.226548138204241,0.447716727808151,0.654357647605608,0.999967202106179
"3038","Comtd1","ENSMUSG00000021773",26.6853600328027,0.541846057379886,0.52058606490259,1.04083857388936,0.297950474139503,0.999967202106179
"3039","Ube2e1","ENSMUSG00000021774",824.936960999521,-0.0637816025044505,0.216832227241345,-0.294151857940648,0.768641865826571,0.999967202106179
"3040","Nr1d2","ENSMUSG00000021775",374.135466714218,0.0453224620933214,0.303306635063201,0.149427862281606,0.881216027613541,0.999967202106179
"3041","Thrb","ENSMUSG00000021779",12.1114057305222,-1.32430341483058,0.831302428295056,-1.59304648916597,0.111149762296114,0.999967202106179
"3042","Dlg5","ENSMUSG00000021782",2905.98828250694,0.051241751651338,0.299411176258446,0.17114174658299,0.864112311047766,0.999967202106179
"3043","Ngly1","ENSMUSG00000021785",366.992319090957,0.0594251430120891,0.213145471760512,0.278800870228472,0.780397646581901,0.999967202106179
"3044","Oxsm","ENSMUSG00000021786",208.347520171715,0.0385512646543168,0.392195117186442,0.0982961361958779,0.921697146194439,0.999967202106179
"3045","Dydc1","ENSMUSG00000021790",267.175884525995,-0.0593398154383334,0.376967446659741,-0.157413633363134,0.874918869534609,0.999967202106179
"3046","Dydc2","ENSMUSG00000021791",199.728453383874,0.772635557584469,0.478098794756942,1.61605836713574,0.106081694411809,0.999967202106179
"3047","Prxl2a","ENSMUSG00000021792",2912.48695175973,0.539668770166626,0.173827798097581,3.10461719053515,0.00190525434893747,0.0562741635803263
"3048","Glud1","ENSMUSG00000021794",1428.95901290918,-0.0367244596431778,0.236183639063703,-0.15549112457054,0.876434150412294,0.999967202106179
"3049","Sftpd","ENSMUSG00000021795",29.6328024301317,1.29068481993914,1.07834811604582,1.19690923620467,0.231341933767665,0.999967202106179
"3050","Bmpr1a","ENSMUSG00000021796",1751.76602855097,-0.0439971190547608,0.246912599378872,-0.178189040030517,0.8585745167721,0.999967202106179
"3051","Ldb3","ENSMUSG00000021798",43.323498481922,0.2252694706627,0.781965114711657,0.288081228208968,0.773284561519078,0.999967202106179
"3052","Cdhr1","ENSMUSG00000021803",6328.49801302581,-0.219396599804049,0.401947566878084,-0.545833879548261,0.585180132393764,0.999967202106179
"3053","Rgr","ENSMUSG00000021804",13.7899118107519,1.61005164612859,0.883012332975758,1.82336258056861,0.0682484938010873,0.840986813697424
"3054","Nid2","ENSMUSG00000021806",118.362333199362,-0.619361560440742,0.876831076567246,-0.706363605251669,0.479962047919333,0.999967202106179
"3055","Rtraf","ENSMUSG00000021807",1164.25588157866,-0.104605865776661,0.300060014491106,-0.348616479120253,0.727377254458333,0.999967202106179
"3056","Nudt13","ENSMUSG00000021809",111.340860154549,-0.30443972175814,0.318850259790969,-0.954804684674632,0.33967647790459,0.999967202106179
"3057","Ecd","ENSMUSG00000021810",625.259929553696,0.105238201042477,0.314814628807444,0.33428624788223,0.738163566751028,0.999967202106179
"3058","Dnajc9","ENSMUSG00000021811",725.100450547849,0.115282426464373,0.282190458501973,0.408527017803357,0.682886799214084,0.999967202106179
"3059","Anxa7","ENSMUSG00000021814",844.039270558096,0.0285538005664698,0.266387834661631,0.107188830911664,0.914639176020386,0.999967202106179
"3060","Mss51","ENSMUSG00000021815",97.0944177054961,0.381039087790324,0.648219179332553,0.587824458052391,0.55665012557906,0.999967202106179
"3061","Ppp3cb","ENSMUSG00000021816",3349.87059216598,-0.010993206488995,0.20509771252612,-0.0535998493283781,0.957253976559683,0.999967202106179
"3062","Zswim8","ENSMUSG00000021819",3774.13865702558,-0.0241546795510786,0.302097296969553,-0.0799566225629388,0.936271755643609,0.999967202106179
"3063","Camk2g","ENSMUSG00000021820",853.843592584213,-0.203857635692099,0.212856708486199,-0.95772239053164,0.338202763112738,0.999967202106179
"3064","Plau","ENSMUSG00000021822",15.4190851499621,-1.02741142872863,0.796793548057538,-1.28943241474948,0.197247798401415,0.999967202106179
"3065","Vcl","ENSMUSG00000021823",2192.12060154649,-0.0602512371735041,0.348513089334,-0.172880844414317,0.862745088871086,0.999967202106179
"3066","Ap3m1","ENSMUSG00000021824",944.408173407886,-0.0110502657975887,0.196827716112604,-0.0561418179097646,0.955228830578099,0.999967202106179
"3067","Txndc16","ENSMUSG00000021830",1072.93867491384,-0.0207399179438549,0.18546025422342,-0.111829448475089,0.910958637465462,0.999967202106179
"3068","Ero1l","ENSMUSG00000021831",358.025668714967,-0.0707889330565099,0.250053669226484,-0.283094958276311,0.777104046295149,0.999967202106179
"3069","Psmc6","ENSMUSG00000021832",1450.54317303081,0.125868313273576,0.221185830053775,0.56906137813157,0.569314487322672,0.999967202106179
"3070","Bmp4","ENSMUSG00000021835",4.00984923794614,0.878481793514188,1.18174452986386,0.743377076275014,0.457253419015805,0.999967202106179
"3071","Samd4","ENSMUSG00000021838",293.368309895991,0.144993583781976,0.34286523922096,0.422887966454174,0.672377002914148,0.999967202106179
"3072","Mapk1ip1l","ENSMUSG00000021840",1072.5437294614,-0.0775717060897837,0.316567415065778,-0.245040084348749,0.806425394447462,0.999967202106179
"3073","Ktn1","ENSMUSG00000021843",2101.08400484368,0.0423937392374692,0.428013720844844,0.0990476173375691,0.921100462785721,0.999967202106179
"3074","Peli2","ENSMUSG00000021846",856.271379933251,0.0894194702891026,0.322765188411824,0.277041866655738,0.78174795885856,0.999967202106179
"3075","Otx2","ENSMUSG00000021848",195.20091355959,0.744531588059829,0.725887378719216,1.02568471347926,0.305040222120996,0.999967202106179
"3076","ccdc198","ENSMUSG00000021850",22.0026995502909,0.161627541653017,0.522361635189671,0.309416945588528,0.757004381710495,0.999967202106179
"3077","Slc35f4","ENSMUSG00000021852",40.9492903721298,-0.135629095542746,0.404445858028079,-0.335345492729288,0.737364480173599,0.999967202106179
"3078","Anxa11","ENSMUSG00000021866",115.673683803695,0.0648315505080704,0.330419448979204,0.196209849959984,0.844445918753408,0.999967202106179
"3079","Ppif","ENSMUSG00000021868",471.701023608287,0.0348141046945213,0.53500000648953,0.0650730920976215,0.948115804407308,0.999967202106179
"3080","Slmap","ENSMUSG00000021870",2410.46055703942,0.0330842456247879,0.298290121090883,0.110912977955136,0.911685354181546,0.999967202106179
"3081","4933413J09Rik","ENSMUSG00000021874",82.4410217160218,0.146504283206427,0.789065898337342,0.185667994923021,0.852705128222401,0.999967202106179
"3082","Rnase4","ENSMUSG00000021876",13.3321454623748,0.567937545759335,0.847140662746227,0.670417052013791,0.50259196740786,0.999967202106179
"3083","Arf4","ENSMUSG00000021877",2168.47943808479,0.0269888968463995,0.410307431206913,0.0657772557689538,0.947555164279141,0.999967202106179
"3084","Dnah12","ENSMUSG00000021879",75.9698448067403,-0.202909245542752,0.715714997346936,-0.28350565000721,0.776789251180876,0.999967202106179
"3085","Rnase6","ENSMUSG00000021880",1.57858937745119,0.536650318843345,2.14981425993499,0.249626364865388,0.802876307710621,NA
"3086","Hacl1","ENSMUSG00000021884",23.6389951182444,-0.150739953144125,0.575874530983859,-0.261758325874548,0.793507770182504,0.999967202106179
"3087","Gpr65","ENSMUSG00000021886",3.66147652585994,-0.112699332994351,1.16888046394883,-0.0964164741137163,0.923189808628068,0.999967202106179
"3088","Eaf1","ENSMUSG00000021890",6845.83791667968,-0.090407802398019,0.349273073809089,-0.258845611578508,0.795754363874844,0.999967202106179
"3089","Mettl6","ENSMUSG00000021891",446.715130482941,-0.249959731202624,0.259827281783512,-0.96202265399863,0.336038224451016,0.999967202106179
"3090","Sh3bp5","ENSMUSG00000021892",145.320132531149,0.0286209331492865,0.442715518181305,0.0646485880297636,0.948453797940929,0.999967202106179
"3091","Capn7","ENSMUSG00000021893",1311.08698750941,-0.0620564422799645,0.18745787167803,-0.331042072143815,0.740612706509319,0.999967202106179
"3092","Arhgef3","ENSMUSG00000021895",3064.97687640044,0.194441564295982,0.210511308249143,0.923663274496676,0.35566165883547,0.999967202106179
"3093","Asb14","ENSMUSG00000021898",113.74175385907,0.257255604612551,0.727848597634922,0.353446589645813,0.723753663264687,0.999967202106179
"3094","Btd","ENSMUSG00000021900",331.304654733048,0.105796273506513,0.442184525638201,0.239258199625637,0.810905376045422,0.999967202106179
"3095","Bap1","ENSMUSG00000021901",478.733669028662,-0.0474088568207394,0.211480457778637,-0.224176064865358,0.822620307004461,0.999967202106179
"3096","Phf7","ENSMUSG00000021902",146.639634288929,-0.249146834234147,0.320232229543112,-0.778019234945885,0.43655767376321,0.999967202106179
"3097","Galnt15","ENSMUSG00000021903",2998.66190655428,-0.395007906598881,0.239795980121029,-1.64726659053881,0.0995032618149796,0.999967202106179
"3098","Sema3g","ENSMUSG00000021904",21.5141589801331,-0.799278809476157,1.03666492546334,-0.771009792888395,0.44070112705086,0.999967202106179
